genre,title,artist,songId,albumId
록/메탈,와리가리,혁오 (HYUKOH),5713422,2320721
록/메탈,"잘 지내자, 우리",짙은,5506296,2295311
록/메탈,오리 날다 (영화 '권순분여사 납치사건' CF 테마송),체리필터 (cherryfilter),484861,32654
록/메탈,부끄럼,멜로망스,7877311,2643633
록/메탈,"그대와 나, 설레임 (Feat. 소울맨)",어쿠스틱 콜라보,3568916,2018706
록/메탈,오빠야,신현희와김루트,5605860,2306170
록/메탈,뭐라할까,브리즈,2663168,873053
록/메탈,가끔 미치도록 네가 안고 싶어질 때가 있어,가을방학,2960594,1035872
록/메탈,"수고했어, 오늘도",옥상달빛,3378306,1257355
록/메탈,밤이 깊었네,크라잉넛 (CRYING NUT),21360,2461
록/메탈,Hollywood,검정치마,5656580,2313121
록/메탈,백야,짙은,3647075,2050467
록/메탈,공드리,혁오 (HYUKOH),5713426,2320721
록/메탈,쓰담쓰담,10CM,5459290,2290452
록/메탈,Hawaian couple (에뛰드 복숭아송 원곡),HUS (허밍어반스테레오),1125802,315107
록/메탈,Antifreeze,검정치마,2613352,831751
록/메탈,Happy Things,제이레빗(J Rabbit),3782257,2117009
록/메탈,Vineyard (빈야드),우효,4644702,2256210
록/메탈,습관 (Bye Bye),롤러 코스터,37004,3457
록/메탈,요즘 너 말야 (Album Edit),제이레빗(J Rabbit),3165415,1191764
록/메탈,챠우챠우-아무리 애를 쓰고 막아 보려 해도 너의 목소리가 들려,델리스파이스,32823,3378
록/메탈,"작두 (Feat. 넉살, Huckleberry P)",딥플로우,5659728,2313583
록/메탈,나는 그 사람이 아프다 (Feat. 타루),에피톤 프로젝트,2091480,507260
록/메탈,10월의 날씨,10CM,7880306,2644090
록/메탈,아메리카노,10CM,2793050,988352
록/메탈,넌 이별 난 아직 (With 한소현 Of 3rd Coast),스탠딩 에그,3038391,1085478
록/메탈,안아줘요,10CM,3526967,2007718
록/메탈,좋다,데이브레이크 (Daybreak),2549049,775551
록/메탈,Nothing Without You,10CM,4026622,2174328
록/메탈,그게 아니고,10CM,3136470,1166956
록/메탈,넌 나 어때,406호 프로젝트,4736372,2266146
록/메탈,짝사랑,10CM,5466973,2290452
록/메탈,Ohio,혁오 (HYUKOH),5385973,2282505
록/메탈,Happy Day,체리필터 (cherryfilter),1368011,324593
록/메탈,Fine Thank You And You?,10CM,3922575,2152350
록/메탈,100 (Feat. 천재노창),블랙넛 (Black Nut),4800324,2273054
록/메탈,"봄날, 벚꽃 그리고 너",에피톤 프로젝트,1857961,377198
록/메탈,사랑한대,스탠딩 에그,3994703,2170699
록/메탈,행운을 빌어요,페퍼톤스 (PEPPERTONES),3780554,2116246
록/메탈,스토커,10CM,5466962,2290452
록/메탈,안아줘,정준일,3620493,2038488
록/메탈,위잉위잉,혁오 (HYUKOH),5385974,2282505
록/메탈,고백,델리스파이스,420424,29678
록/메탈,Madeleine Love,CHEEZE (치즈),5694902,2318247
록/메탈,사랑은 은하수 다방에서,10CM,3136472,1166956
록/메탈,겨울을 걷는다,윤딴딴,4451155,2233048
록/메탈,고백,뜨거운 감자,2627301,842655
록/메탈,Little Star,스탠딩 에그,3472354,1328152
록/메탈,낭만고양이,체리필터 (cherryfilter),430051,16600
록/메탈,고백,정준일,4399703,2226707
록/메탈,와리가리,혁오 (HYUKOH),5713422,2320721
록/메탈,"잘 지내자, 우리",짙은,5506296,2295311
록/메탈,오리 날다 (영화 '권순분여사 납치사건' CF 테마송),체리필터 (cherryfilter),484861,32654
록/메탈,부끄럼,멜로망스,7877311,2643633
록/메탈,"그대와 나, 설레임 (Feat. 소울맨)",어쿠스틱 콜라보,3568916,2018706
록/메탈,오빠야,신현희와김루트,5605860,2306170
록/메탈,뭐라할까,브리즈,2663168,873053
록/메탈,가끔 미치도록 네가 안고 싶어질 때가 있어,가을방학,2960594,1035872
록/메탈,"수고했어, 오늘도",옥상달빛,3378306,1257355
록/메탈,밤이 깊었네,크라잉넛 (CRYING NUT),21360,2461
록/메탈,Hollywood,검정치마,5656580,2313121
록/메탈,백야,짙은,3647075,2050467
록/메탈,공드리,혁오 (HYUKOH),5713426,2320721
록/메탈,쓰담쓰담,10CM,5459290,2290452
록/메탈,Hawaian couple (에뛰드 복숭아송 원곡),HUS (허밍어반스테레오),1125802,315107
록/메탈,Antifreeze,검정치마,2613352,831751
록/메탈,Happy Things,제이레빗(J Rabbit),3782257,2117009
록/메탈,Vineyard (빈야드),우효,4644702,2256210
록/메탈,습관 (Bye Bye),롤러 코스터,37004,3457
록/메탈,요즘 너 말야 (Album Edit),제이레빗(J Rabbit),3165415,1191764
록/메탈,챠우챠우-아무리 애를 쓰고 막아 보려 해도 너의 목소리가 들려,델리스파이스,32823,3378
록/메탈,"작두 (Feat. 넉살, Huckleberry P)",딥플로우,5659728,2313583
록/메탈,나는 그 사람이 아프다 (Feat. 타루),에피톤 프로젝트,2091480,507260
록/메탈,10월의 날씨,10CM,7880306,2644090
록/메탈,아메리카노,10CM,2793050,988352
록/메탈,넌 이별 난 아직 (With 한소현 Of 3rd Coast),스탠딩 에그,3038391,1085478
록/메탈,안아줘요,10CM,3526967,2007718
록/메탈,좋다,데이브레이크 (Daybreak),2549049,775551
록/메탈,Nothing Without You,10CM,4026622,2174328
록/메탈,그게 아니고,10CM,3136470,1166956
록/메탈,넌 나 어때,406호 프로젝트,4736372,2266146
록/메탈,짝사랑,10CM,5466973,2290452
록/메탈,Ohio,혁오 (HYUKOH),5385973,2282505
록/메탈,Happy Day,체리필터 (cherryfilter),1368011,324593
록/메탈,Fine Thank You And You?,10CM,3922575,2152350
록/메탈,100 (Feat. 천재노창),블랙넛 (Black Nut),4800324,2273054
록/메탈,"봄날, 벚꽃 그리고 너",에피톤 프로젝트,1857961,377198
록/메탈,사랑한대,스탠딩 에그,3994703,2170699
록/메탈,행운을 빌어요,페퍼톤스 (PEPPERTONES),3780554,2116246
록/메탈,스토커,10CM,5466962,2290452
록/메탈,안아줘,정준일,3620493,2038488
록/메탈,위잉위잉,혁오 (HYUKOH),5385974,2282505
록/메탈,고백,델리스파이스,420424,29678
록/메탈,Madeleine Love,CHEEZE (치즈),5694902,2318247
록/메탈,사랑은 은하수 다방에서,10CM,3136472,1166956
록/메탈,겨울을 걷는다,윤딴딴,4451155,2233048
록/메탈,고백,뜨거운 감자,2627301,842655
록/메탈,Little Star,스탠딩 에그,3472354,1328152
록/메탈,낭만고양이,체리필터 (cherryfilter),430051,16600
록/메탈,고백,정준일,4399703,2226707
록/메탈,와리가리,혁오 (HYUKOH),5713422,2320721
록/메탈,"잘 지내자, 우리",짙은,5506296,2295311
록/메탈,오리 날다 (영화 '권순분여사 납치사건' CF 테마송),체리필터 (cherryfilter),484861,32654
록/메탈,부끄럼,멜로망스,7877311,2643633
록/메탈,"그대와 나, 설레임 (Feat. 소울맨)",어쿠스틱 콜라보,3568916,2018706
록/메탈,오빠야,신현희와김루트,5605860,2306170
록/메탈,뭐라할까,브리즈,2663168,873053
록/메탈,가끔 미치도록 네가 안고 싶어질 때가 있어,가을방학,2960594,1035872
록/메탈,"수고했어, 오늘도",옥상달빛,3378306,1257355
록/메탈,밤이 깊었네,크라잉넛 (CRYING NUT),21360,2461
록/메탈,Hollywood,검정치마,5656580,2313121
록/메탈,백야,짙은,3647075,2050467
록/메탈,공드리,혁오 (HYUKOH),5713426,2320721
록/메탈,쓰담쓰담,10CM,5459290,2290452
록/메탈,Hawaian couple (에뛰드 복숭아송 원곡),HUS (허밍어반스테레오),1125802,315107
록/메탈,Antifreeze,검정치마,2613352,831751
록/메탈,Happy Things,제이레빗(J Rabbit),3782257,2117009
록/메탈,Vineyard (빈야드),우효,4644702,2256210
록/메탈,습관 (Bye Bye),롤러 코스터,37004,3457
록/메탈,요즘 너 말야 (Album Edit),제이레빗(J Rabbit),3165415,1191764
록/메탈,챠우챠우-아무리 애를 쓰고 막아 보려 해도 너의 목소리가 들려,델리스파이스,32823,3378
록/메탈,"작두 (Feat. 넉살, Huckleberry P)",딥플로우,5659728,2313583
록/메탈,나는 그 사람이 아프다 (Feat. 타루),에피톤 프로젝트,2091480,507260
록/메탈,10월의 날씨,10CM,7880306,2644090
록/메탈,아메리카노,10CM,2793050,988352
록/메탈,넌 이별 난 아직 (With 한소현 Of 3rd Coast),스탠딩 에그,3038391,1085478
록/메탈,안아줘요,10CM,3526967,2007718
록/메탈,좋다,데이브레이크 (Daybreak),2549049,775551
록/메탈,Nothing Without You,10CM,4026622,2174328
록/메탈,그게 아니고,10CM,3136470,1166956
록/메탈,넌 나 어때,406호 프로젝트,4736372,2266146
록/메탈,짝사랑,10CM,5466973,2290452
록/메탈,Ohio,혁오 (HYUKOH),5385973,2282505
록/메탈,Happy Day,체리필터 (cherryfilter),1368011,324593
록/메탈,Fine Thank You And You?,10CM,3922575,2152350
록/메탈,100 (Feat. 천재노창),블랙넛 (Black Nut),4800324,2273054
록/메탈,"봄날, 벚꽃 그리고 너",에피톤 프로젝트,1857961,377198
록/메탈,사랑한대,스탠딩 에그,3994703,2170699
록/메탈,행운을 빌어요,페퍼톤스 (PEPPERTONES),3780554,2116246
